assessmentId,internalTaxonId,scientificName,code,name,international,national,other,subsistence
10273574,39828,Pygathrix nigripes,1,Food - human,,,,true
10273574,39828,Pygathrix nigripes,3,Medicine - human & veterinary,,true,,true
10275235,39838,Semnopithecus hypoleucos,3,Medicine - human & veterinary,,,,true
10275235,39838,Semnopithecus hypoleucos,1,Food - human,,,,true
10277000,39853,Trachypithecus francoisi,3,Medicine - human & veterinary,,true,,true
10277000,39853,Trachypithecus francoisi,1,Food - human,true,true,,true
10278272,39874,Trachypithecus germaini,1,Food - human,,,,true
10278272,39874,Trachypithecus germaini,3,Medicine - human & veterinary,,true,,true
10278272,39874,Trachypithecus germaini,13,"Pets/display animals, horticulture",,true,,true
10278553,39876,Hoolock hoolock,3,Medicine - human & veterinary,,,,true
10278553,39876,Hoolock hoolock,1,Food - human,,,,true
10280054,39961,Ateles hybridus,1,Food - human,,true,,true
10283351,39912,Mico leucippe,13,"Pets/display animals, horticulture",,,,true
10288721,39925,Lagothrix cana,13,"Pets/display animals, horticulture",,,,true
10288721,39925,Lagothrix cana,1,Food - human,,,,true
10289596,39926,Lagothrix lugens,1,Food - human,,,,true
10290256,39927,Lagothrix poeppigii,1,Food - human,,true,,true
10292634,39930,Callicebus melanochir,1,Food - human,,,,true
10294581,39944,Cheracebus medemi,1,Food - human,,true,,true
10294581,39944,Cheracebus medemi,13,"Pets/display animals, horticulture",,,,true
10297662,39956,Chiropotes satanas,1,Food - human,,,,true
10298051,39957,Alouatta belzebul,1,Food - human,,,,true
10303725,40019,Cebus kaapori,13,"Pets/display animals, horticulture",,,,true
10303725,40019,Cebus kaapori,1,Food - human,,,,true
10307823,40099,Cornu mazzullii,1,Food - human,,true,,
10348136,40644,Saguinus bicolor,13,"Pets/display animals, horticulture",,,,true
10352666,40703,Phreatichthys andruzzii,18,Unknown,,,,true
10354744,40789,Trachypithecus hatinhensis,1,Food - human,,true,,true
10354744,40789,Trachypithecus hatinhensis,3,Medicine - human & veterinary,,true,,true
10421753,41237,Quasipaa fasciculispina,1,Food - human,,,,true
10497375,41547,Ateles chamek,1,Food - human,,true,,true
10498144,41550,Plecturocebus modestus,13,"Pets/display animals, horticulture",,,,true
10498144,41550,Plecturocebus modestus,1,Food - human,,,,true
10526189,41642,Nomascus nasutus,1,Food - human,,,,true
10526461,41643,Nomascus hainanus,1,Food - human,,,,true
10554884,41755,Physeter macrocephalus,5,Manufacturing chemicals,,true,,
10554884,41755,Physeter macrocephalus,1,Food - human,,true,,true
10569394,41816,Hemigaleus microstoma,2,Food - animal,,true,,true
10569394,41816,Hemigaleus microstoma,1,Food - human,true,true,,true
10632228,4203,Cercocebus sanjei,1,Food - human,,,,true
10651543,4218,Cercopithecus erythrotis,1,Food - human,,true,,true
10657863,4219,Cercopithecus hamlyni,1,Food - human,,true,,true
10672698,4217,Cercopithecus erythrogaster,1,Food - human,,true,,true
10763893,4292,Cetorhinus maximus,1,Food - human,true,true,,true
10763893,4292,Cetorhinus maximus,12,"Handicrafts, jewellery, etc.",,true,,
10763893,4292,Cetorhinus maximus,7,Fuels,,true,,
10763893,4292,Cetorhinus maximus,10,"Wearing apparel, accessories",,true,,
10830166,43892,Chiropotes utahickae,1,Food - human,,,,true
10836686,43912,Alouatta discolor,1,Food - human,,,,true
10927987,44694,Trachypithecus johnii,3,Medicine - human & veterinary,,,,true
10927987,44694,Trachypithecus johnii,1,Food - human,,,,true
10927987,44694,Trachypithecus johnii,13,"Pets/display animals, horticulture",,,,true
10927987,44694,Trachypithecus johnii,12,"Handicrafts, jewellery, etc.",,,,true
10937550,44781,Rhinolophus hilli,1,Food - human,,,,true
10938753,44784,Rhinolophus ruwenzorii,1,Food - human,,,,true
10956628,44861,Fukomys kafuensis,1,Food - human,,,,true
11029692,4602,Laubuka caeruleostigmata,13,"Pets/display animals, horticulture",true,true,,
11033949,4618,Cherax tenuimanus,1,Food - human,,,,true
11085894,4685,Chiropotes albinasus,1,Food - human,,,,true
11106744,4985,Clupeonella abrau,1,Food - human,,,,true
11116648,5144,Colobus polykomos,1,Food - human,,true,,true
11117016,5145,Colobus satanas,10,"Wearing apparel, accessories",,true,,true
11117016,5145,Colobus satanas,1,Food - human,,true,,true
11117385,5146,Colobus vellerosus,1,Food - human,,true,,true
11124043,5369,Coregonus lavaretus,1,Food - human,,true,,true
11126034,5380,Coregonus oxyrinchus,1,Food - human,,true,,true
11143193,54495,Atelopus carbonerensis,13,"Pets/display animals, horticulture",true,,,
11151286,54563,Atelopus zeteki,13,"Pets/display animals, horticulture",true,true,,
11152124,54502,Atelopus cruciger,13,"Pets/display animals, horticulture",true,true,,
11155604,54512,Atelopus franciscus,13,"Pets/display animals, horticulture",true,,,
11156070,54514,Atelopus glyphus,13,"Pets/display animals, horticulture",true,,,
11165586,54549,Atelopus senex,13,"Pets/display animals, horticulture",true,,,
11166846,54555,Atelopus spumarius,13,"Pets/display animals, horticulture",true,,,
11167883,54560,Atelopus varius,13,"Pets/display animals, horticulture",true,,,
11200370,54757,Rhinella sclerocephala,3,Medicine - human & veterinary,,,,true
11253972,55186,Oophaga granulifera,13,"Pets/display animals, horticulture",true,,,
11255085,55190,Oophaga lehmanni,13,"Pets/display animals, horticulture",true,,,
11264253,55201,Oophaga speciosa,13,"Pets/display animals, horticulture",true,,,
11264562,55202,Minyobates steyermarki,13,"Pets/display animals, horticulture",true,,,
11350853,55671,Charadrahyla taeniopus,1,Food - human,,,,true
11361202,55750,Litoria quadrilineata,13,"Pets/display animals, horticulture",,true,,
11366211,55873,Plectrohyla dasypus,13,"Pets/display animals, horticulture",true,,,
